gene,CTLrep1,CTLrep2,CTLrep3,KOrep1,KOrep2,KOrep3
ENSMUSG00000097585.4,0,0,0,0,0,0
ENSMUSG00000121051.1,0,0,0,0,0,0
ENSMUSG00000109245.2,0,0,0,0,0,0
ENSMUSG00000108897.2,0,0,0,0,0,0
ENSMUSG00000120977.1,0,0,0,0,0,0
ENSMUSG00000062235.7,2199,1822,2565,2173,2242,2703
ENSMUSG00000097162.4,0,0,0,0,0,0
ENSMUSG00000120734.1,0,0,0,0,0,0
ENSMUSG00000039361.12,11129,9113,12970,14332,13293,10136
ENSMUSG00000109429.2,0,0,0,0,0,0
ENSMUSG00000109498.2,0,0,0,0,0,0
ENSMUSG00000109005.2,0,0,0,0,0,0
ENSMUSG00000109279.2,0,0,0,0,0,0
ENSMUSG00000030617.14,0,0,0,0,0,0
ENSMUSG00002076555.1,0,0,0,0,0,0
ENSMUSG00000030616.17,31,12,20,19,35,20
ENSMUSG00000044362.9,0,0,0,0,0,0
ENSMUSG00000051451.7,527,351,507,494,559,429
ENSMUSG00000030615.13,0,0,0,0,0,0
ENSMUSG00000109216.2,0,0,0,0,0,0
ENSMUSG00000030614.9,0,0,0,0,0,0
ENSMUSG00000052572.20,171,146,191,34,31,100
ENSMUSG00000109074.2,9,12,15,12,19,12
ENSMUSG00000109242.2,0,0,0,0,0,0
ENSMUSG00000109431.2,0,0,0,0,0,0
ENSMUSG00000109125.2,0,0,0,0,0,0
ENSMUSG00000109562.2,0,0,0,0,0,0
ENSMUSG00000108956.2,0,0,0,0,0,0
ENSMUSG00002075258.1,0,0,0,0,0,0
ENSMUSG00002075035.1,0,0,0,0,0,0
ENSMUSG00000109239.2,0,0,0,0,0,0
ENSMUSG00000108819.2,0,0,0,0,0,0
ENSMUSG00000109387.2,0,0,0,0,0,0
ENSMUSG00000089271.3,0,0,0,0,0,0
ENSMUSG00000109353.2,0,0,0,0,0,0
ENSMUSG00000108920.2,0,0,0,0,0,0
ENSMUSG00002074863.1,0,0,0,0,0,0
ENSMUSG00000109320.2,0,0,0,0,0,0
ENSMUSG00000109370.2,0,0,0,0,0,0
ENSMUSG00000109217.2,0,0,0,0,0,0
ENSMUSG00000109505.2,0,0,0,0,0,0
ENSMUSG00000109044.2,0,0,0,0,0,0
ENSMUSG00000109256.2,0,0,0,0,0,0
ENSMUSG00000064403.4,0,0,0,0,0,0
ENSMUSG00000109037.2,0,0,0,0,0,0
ENSMUSG00000109481.2,0,0,0,0,0,0
ENSMUSG00000108953.2,0,0,0,0,0,0
ENSMUSG00000109191.2,0,0,0,0,0,0
ENSMUSG00000108826.2,0,0,0,0,0,0
ENSMUSG00000109382.2,0,0,0,0,0,0
ENSMUSG00000109574.2,0,0,0,0,0,0
ENSMUSG00000109031.2,0,0,0,0,0,0
ENSMUSG00000030613.14,389,368,450,445,373,453
ENSMUSG00000041343.20,0,2,1,0,0,1
ENSMUSG00000103887.3,0,0,0,0,0,0
ENSMUSG00000098066.3,0,0,0,0,0,0
ENSMUSG00000102555.2,0,0,0,0,0,0
ENSMUSG00000041328.17,1810,1482,2183,1929,2007,1414
ENSMUSG00000109395.2,0,0,0,0,0,0
ENSMUSG00000098041.2,0,0,0,0,0,0
ENSMUSG00000074024.7,0,0,0,0,0,0
ENSMUSG00000030643.15,106,105,142,105,104,84
ENSMUSG00000109257.2,0,0,0,0,0,0
ENSMUSG00000030641.11,0,0,0,0,0,0
ENSMUSG00000061119.8,809,713,982,909,904,833
ENSMUSG00000109268.2,0,0,0,0,0,0
ENSMUSG00000108994.4,0,0,0,0,0,0
ENSMUSG00000121498.1,0,0,0,0,0,0
ENSMUSG00000097644.2,0,0,0,0,0,0
ENSMUSG00000054061.10,0,0,0,0,0,0
ENSMUSG00000051515.12,0,0,0,0,0,0
ENSMUSG00000088877.3,0,0,0,0,0,0
ENSMUSG00000109196.2,0,0,0,0,0,0
ENSMUSG00000087412.6,328,308,433,421,421,385
ENSMUSG00000109175.2,0,0,0,0,0,0
ENSMUSG00000109315.2,0,0,0,0,0,0
ENSMUSG00000109195.2,0,0,0,0,0,0
ENSMUSG00000109077.2,0,0,0,0,0,0
ENSMUSG00000109226.2,0,0,0,0,0,0
ENSMUSG00000109440.3,0,0,0,0,0,0
ENSMUSG00000118493.2,0,0,0,0,0,0
ENSMUSG00000108532.2,0,0,0,0,0,0
ENSMUSG00000096033.3,0,0,0,0,0,0
ENSMUSG00000108315.2,0,0,0,0,0,0
ENSMUSG00000108516.2,0,0,0,0,0,0
ENSMUSG00000108433.2,0,0,0,0,0,0
ENSMUSG00002075722.1,0,0,0,0,0,0
ENSMUSG00000119638.1,0,0,0,0,0,0
ENSMUSG00000108786.2,0,0,0,0,0,0
ENSMUSG00000108429.2,0,0,0,0,0,0
ENSMUSG00000108628.2,0,0,0,0,0,0
ENSMUSG00000048078.17,1313,1151,1488,1581,1616,1313
ENSMUSG00000108528.2,5,3,6,3,3,1
ENSMUSG00000076143.3,0,0,0,0,0,0
ENSMUSG00000099030.3,0,0,0,0,0,0
ENSMUSG00000085751.2,0,0,0,0,0,0
ENSMUSG00000082780.3,0,0,0,0,0,0
ENSMUSG00000085792.3,0,0,0,0,0,0
ENSMUSG00000053049.4,0,0,0,0,0,0
ENSMUSG00000085443.2,0,0,0,0,0,0
ENSMUSG00000108635.2,0,0,0,0,0,0
ENSMUSG00002076783.1,0,0,0,0,0,0
ENSMUSG00000085560.3,0,0,0,0,0,0
ENSMUSG00000087980.3,0,0,0,0,0,0
ENSMUSG00000018995.13,22,16,28,16,27,20
ENSMUSG00000004508.7,129,152,192,131,147,116
ENSMUSG00000035713.16,52,69,99,62,56,59
ENSMUSG00000044952.6,107,77,90,94,114,102
ENSMUSG00000035704.18,696,691,834,706,760,803
ENSMUSG00000030647.9,0,0,0,0,0,0
ENSMUSG00000083974.2,0,0,0,0,0,0
ENSMUSG00000035686.9,0,0,0,0,0,0
ENSMUSG00000051727.15,0,0,0,0,0,0
ENSMUSG00000025133.10,503,521,633,558,530,551
ENSMUSG00000065360.3,0,0,0,0,0,0
ENSMUSG00000035642.17,50,53,70,50,61,77
ENSMUSG00000035623.15,833,649,905,826,901,694
ENSMUSG00000108405.2,0,0,0,0,0,0
ENSMUSG00000108442.2,147,203,228,234,191,234
ENSMUSG00000086433.2,0,0,0,0,0,0
ENSMUSG00000086993.2,0,0,0,0,0,0
ENSMUSG00000108547.2,0,0,0,0,0,0
ENSMUSG00000025439.6,51,34,34,36,56,40
ENSMUSG00000042797.10,2,4,5,3,4,4
ENSMUSG00000030774.14,2669,2304,3243,2889,3088,2507
ENSMUSG00000108424.2,0,0,0,0,0,0
ENSMUSG00000035582.14,0,0,0,0,0,0
ENSMUSG00000030761.17,29,33,35,26,44,31
ENSMUSG00000035547.15,22,16,24,18,32,25
ENSMUSG00000074006.4,1,0,0,1,0,0
ENSMUSG00000097749.3,0,0,0,0,0,0
ENSMUSG00000074004.4,0,0,0,0,0,0
ENSMUSG00000030760.15,76,87,86,73,78,99
ENSMUSG00000049580.13,0,0,0,0,0,0
ENSMUSG00000108449.3,0,0,0,0,0,0
ENSMUSG00000108346.2,0,0,0,0,0,0
ENSMUSG00000074003.5,0,0,0,0,0,0
ENSMUSG00000108764.2,0,0,0,0,0,0
ENSMUSG00000108508.2,0,0,0,0,0,0
ENSMUSG00000090958.3,0,0,0,0,0,0
ENSMUSG00000065803.4,0,0,0,0,0,0
ENSMUSG00000055446.6,0,0,0,0,0,0
ENSMUSG00000035401.10,1192,1012,1302,1142,1332,1057
ENSMUSG00000120382.1,0,0,0,0,0,0
ENSMUSG00000109101.2,0,0,0,0,0,0
ENSMUSG00000086477.5,0,0,0,0,0,0
ENSMUSG00000030753.16,629,566,724,654,681,562
ENSMUSG00000109149.2,0,0,0,0,0,0
ENSMUSG00000108988.2,0,0,0,0,0,0
ENSMUSG00000015957.13,139,127,167,180,190,192
ENSMUSG00000091496.2,0,0,0,0,0,0
ENSMUSG00000035354.10,41,24,42,32,23,27
ENSMUSG00000109282.2,0,0,0,0,0,0
ENSMUSG00000109130.2,0,0,0,0,0,0
ENSMUSG00000089501.3,0,0,0,0,0,0
ENSMUSG00000109492.2,41,41,58,45,51,66
ENSMUSG00000109073.2,0,0,0,0,0,0
ENSMUSG00000109468.2,0,0,0,0,0,0
ENSMUSG00000030747.6,59,41,71,57,74,69
ENSMUSG00000109052.2,0,0,0,0,0,0
ENSMUSG00000052396.8,0,0,0,0,0,0
ENSMUSG00000109472.2,129,104,139,137,150,99
ENSMUSG00000097015.3,0,0,0,0,0,0
ENSMUSG00000055407.15,28,16,32,10,11,30
ENSMUSG00000109460.2,0,0,0,0,0,0
ENSMUSG00000070436.13,3895,3465,4784,4226,4762,4780
ENSMUSG00000121235.1,0,0,0,0,0,0
ENSMUSG00000035314.11,8,7,20,14,10,11
ENSMUSG00000035298.9,0,0,0,1,0,0
ENSMUSG00000030744.14,36147,33791,47028,38148,38874,47763
ENSMUSG00000064966.3,0,0,0,0,0,0
ENSMUSG00000065822.3,0,0,0,0,0,0
ENSMUSG00002076757.1,0,0,0,0,0,0
ENSMUSG00000018909.16,123,141,169,149,135,176
ENSMUSG00000065571.3,0,0,0,0,0,0
ENSMUSG00000108850.2,0,0,0,0,0,0
ENSMUSG00000096606.3,0,0,0,0,1,0
ENSMUSG00000097974.3,0,0,0,0,0,0
ENSMUSG00000065698.3,0,0,0,0,0,0
ENSMUSG00000030737.18,0,0,0,0,0,0
ENSMUSG00000085095.3,0,0,0,0,0,0
ENSMUSG00000109559.2,0,0,0,0,0,0
ENSMUSG00000108965.2,0,0,0,0,0,0
ENSMUSG00000073998.3,0,0,0,0,0,0
ENSMUSG00000109275.2,0,0,0,0,0,0
ENSMUSG00000073997.4,0,0,0,0,0,0
ENSMUSG00000053360.5,0,0,0,0,0,0
ENSMUSG00000035239.7,0,0,0,0,0,0
ENSMUSG00000035227.8,3240,2854,4086,3477,3699,3401
ENSMUSG00000035211.11,0,2,3,3,0,0
ENSMUSG00000109002.2,0,0,0,0,0,0
ENSMUSG00000108985.2,0,0,0,0,0,0
ENSMUSG00000058761.6,8,4,4,6,4,6
ENSMUSG00000108823.2,1,3,10,2,2,2
ENSMUSG00000109384.2,0,0,0,0,0,0
ENSMUSG00000030732.14,0,0,0,0,0,0
ENSMUSG00000030726.17,174,154,207,170,200,209
ENSMUSG00000030725.5,1,0,0,0,0,0
ENSMUSG00000109186.2,0,0,0,0,0,0
ENSMUSG00000035165.15,1,0,1,0,0,0
ENSMUSG00000109435.2,32,27,25,26,44,41
ENSMUSG00000030729.18,150,123,171,153,134,97
ENSMUSG00000089987.3,125,100,117,162,159,94
ENSMUSG00000051048.18,0,0,0,0,0,1
ENSMUSG00000030718.10,1066,997,1339,1099,1180,1145
ENSMUSG00000047248.21,69,58,87,78,67,83
ENSMUSG00000109046.2,0,0,0,0,0,0
ENSMUSG00000099137.2,0,0,0,0,0,0
ENSMUSG00000102241.2,0,0,0,0,0,0
ENSMUSG00000032942.15,0,0,1,1,3,0
ENSMUSG00000033685.14,1662,1314,2028,1415,1425,1833
ENSMUSG00000030708.15,0,0,1,4,0,2
ENSMUSG00000109560.2,0,0,0,0,0,0
ENSMUSG00000044881.8,0,0,1,0,0,0
ENSMUSG00000109123.2,0,0,0,0,0,0
ENSMUSG00000030706.18,0,0,0,0,0,0
ENSMUSG00000108990.2,0,0,0,0,0,0
ENSMUSG00000081359.2,0,0,0,0,0,0
ENSMUSG00000030704.15,3628,2938,4223,3989,4236,3460
ENSMUSG00000082210.2,0,0,0,0,0,0
ENSMUSG00000030701.18,61,65,83,66,57,85
ENSMUSG00000108866.2,0,0,0,0,0,0
ENSMUSG00000029461.18,317,258,320,253,294,282
ENSMUSG00000109035.2,0,0,0,0,0,0
ENSMUSG00000097388.2,0,1,3,0,1,2
ENSMUSG00000109109.2,0,0,0,0,0,0
ENSMUSG00000008318.11,8,13,15,5,4,10
ENSMUSG00000032875.9,124,112,155,116,148,147
ENSMUSG00000093296.3,0,0,0,0,0,0
ENSMUSG00000048779.6,0,0,0,0,0,0
ENSMUSG00000109132.2,0,0,0,0,0,0
ENSMUSG00000032860.6,3,1,0,3,1,2
ENSMUSG00000108895.2,77,46,93,86,65,87
ENSMUSG00000109171.2,0,0,0,0,0,0
ENSMUSG00000030691.16,439,376,539,414,477,370
ENSMUSG00000083121.4,5756,4669,6674,6131,7337,8622
ENSMUSG00000111425.2,0,0,0,0,0,0
ENSMUSG00000047767.18,10,11,15,4,6,6
ENSMUSG00000030688.16,5987,5773,7701,7374,7026,7397
ENSMUSG00000092364.3,0,0,0,0,0,0
ENSMUSG00000110099.2,0,0,0,0,0,0
ENSMUSG00000110239.3,0,0,0,0,0,0
ENSMUSG00000032812.19,224,164,202,174,232,268
ENSMUSG00000109656.3,0,0,0,0,0,0
ENSMUSG00000030653.18,0,0,0,0,0,0
ENSMUSG00000110195.2,1,0,0,0,0,2
ENSMUSG00000065446.3,0,0,0,0,0,0
ENSMUSG00000110301.2,0,0,0,0,0,0
ENSMUSG00000120140.1,0,0,0,0,0,0
ENSMUSG00000092517.3,0,0,0,0,0,0
ENSMUSG00000067121.3,0,0,0,0,0,0
ENSMUSG00000030651.6,0,0,0,0,0,0
ENSMUSG00000001829.18,80,69,120,104,79,90
ENSMUSG00000110360.2,7,11,8,8,15,9
ENSMUSG00000007946.12,47,44,72,22,22,32
ENSMUSG00000032737.14,2081,1939,2671,2030,2185,2123
ENSMUSG00000073985.4,0,0,0,0,0,0
ENSMUSG00000032725.11,0,0,0,0,0,0
ENSMUSG00000110295.2,0,0,0,0,0,0
ENSMUSG00000001827.13,2,3,4,3,4,6
ENSMUSG00000030649.19,361,331,424,373,385,410
ENSMUSG00002075134.1,0,0,0,0,0,0
ENSMUSG00000078630.9,0,0,0,0,0,0
ENSMUSG00000030842.13,1211,1098,1620,1356,1469,1628
ENSMUSG00000064307.14,0,0,0,0,0,0
ENSMUSG00000066306.14,448,389,530,444,522,583
ENSMUSG00000110150.2,0,0,0,0,0,0
ENSMUSG00000109872.2,0,0,0,0,0,0
ENSMUSG00000110287.2,0,0,0,0,0,0
ENSMUSG00000070427.5,0,0,1,0,0,0
ENSMUSG00000070426.13,399,367,521,469,490,447
ENSMUSG00000099481.7,0,0,0,0,0,0
ENSMUSG00000070425.14,0,0,0,0,0,0
ENSMUSG00000100254.2,0,0,0,0,0,0
ENSMUSG00000070424.13,2,4,4,1,3,3
ENSMUSG00000030996.9,0,0,0,0,0,0
ENSMUSG00000066279.4,0,0,0,0,0,0
ENSMUSG00000063550.9,2575,2271,3084,2678,2720,2160
ENSMUSG00000030990.19,16,18,19,7,17,21
ENSMUSG00000111339.2,0,0,0,0,0,0
ENSMUSG00000073982.12,187,172,289,172,200,274
ENSMUSG00000120774.1,0,0,0,0,0,0
ENSMUSG00000030987.6,884,699,1100,826,880,918
ENSMUSG00000110175.2,0,0,0,0,0,0
ENSMUSG00000030978.11,1795,1480,2118,1729,1621,1808
ENSMUSG00000109940.2,0,0,0,0,0,0
ENSMUSG00000044814.7,0,0,0,0,0,0
ENSMUSG00000043925.8,0,0,0,0,0,0
ENSMUSG00000044824.10,0,0,0,0,0,0
ENSMUSG00000109822.2,0,2,3,0,2,0
ENSMUSG00000109906.2,0,0,0,0,0,0
ENSMUSG00000073979.3,0,0,0,0,0,0
ENSMUSG00000073978.10,0,0,0,0,0,0
ENSMUSG00000073977.3,0,0,0,0,0,0
ENSMUSG00000030966.14,0,0,0,0,0,0
ENSMUSG00000109756.2,2,2,7,2,2,2
ENSMUSG00000073975.4,0,0,0,0,0,0
ENSMUSG00000073974.5,0,0,0,0,0,0
ENSMUSG00000073973.5,0,0,0,0,0,0
ENSMUSG00000073972.3,0,0,0,0,0,0
ENSMUSG00000073971.4,0,0,0,0,0,0
ENSMUSG00000110251.2,0,0,0,0,0,0
ENSMUSG00000073970.2,0,0,0,0,0,0
ENSMUSG00000073969.4,0,0,0,0,0,0
ENSMUSG00000110352.2,0,0,0,0,0,0
ENSMUSG00000073968.5,0,0,0,0,0,0
ENSMUSG00000109618.2,0,0,0,0,0,0
ENSMUSG00000073967.4,0,0,0,0,0,0
ENSMUSG00000070423.7,6,3,4,13,5,11
ENSMUSG00000110376.2,0,0,0,0,0,0
ENSMUSG00000066273.7,0,0,0,0,0,0
ENSMUSG00000066272.6,0,0,0,0,0,0
ENSMUSG00000088888.3,0,0,0,0,0,0
ENSMUSG00000043366.17,0,0,0,0,0,0
ENSMUSG00000110008.6,0,0,0,0,0,0
ENSMUSG00000073966.4,0,0,0,0,0,0
ENSMUSG00000110122.2,0,0,0,0,0,0
ENSMUSG00000110074.2,0,0,0,0,0,0
ENSMUSG00000048469.7,0,0,0,0,0,0
ENSMUSG00000109596.2,0,0,0,0,0,0
ENSMUSG00000060888.6,0,0,0,0,0,0
ENSMUSG00000110152.2,0,0,0,0,0,0
ENSMUSG00000109878.2,0,0,0,0,0,0
ENSMUSG00000073965.2,0,0,0,0,0,0
ENSMUSG00000062142.6,0,0,0,0,0,0
ENSMUSG00000073964.4,0,0,0,0,0,0
ENSMUSG00000043310.5,0,0,0,2,0,1
ENSMUSG00000073963.4,0,0,0,0,0,0
ENSMUSG00000052785.8,0,0,0,0,0,0
ENSMUSG00000045824.7,0,0,0,0,0,0
ENSMUSG00000066269.8,0,0,0,0,0,0
ENSMUSG00000073962.10,0,0,0,0,0,0
ENSMUSG00000043354.3,0,0,0,0,0,0
ENSMUSG00000045792.3,0,0,0,0,0,0
ENSMUSG00000110033.2,0,0,0,0,0,0
ENSMUSG00000110143.2,0,0,0,0,0,0
ENSMUSG00000109845.2,0,0,0,0,0,0
ENSMUSG00000073961.5,0,0,0,0,0,0
ENSMUSG00000073960.2,0,0,0,0,0,0
ENSMUSG00000073959.6,0,0,0,0,0,0
ENSMUSG00000078080.7,0,0,0,0,0,0
ENSMUSG00000066268.7,0,0,0,0,0,0
ENSMUSG00000080891.6,0,0,0,0,0,0
ENSMUSG00000082714.2,1,0,0,2,1,1
ENSMUSG00000084262.6,0,0,0,0,0,0
ENSMUSG00000083254.2,0,0,0,0,0,0
ENSMUSG00000051362.3,0,0,0,0,0,0
ENSMUSG00000084356.3,0,0,0,0,0,0
ENSMUSG00000057461.4,0,0,0,0,0,0
ENSMUSG00000073956.4,0,0,0,0,0,0
ENSMUSG00000073955.3,0,0,0,0,0,0
ENSMUSG00000073954.6,0,0,0,0,0,0
ENSMUSG00000083383.3,0,0,0,0,0,0
ENSMUSG00000057321.3,0,0,0,0,0,0
ENSMUSG00002076718.1,0,0,0,0,0,0
ENSMUSG00002076523.1,0,0,0,0,0,0
ENSMUSG00002074985.1,0,0,0,1,0,1
ENSMUSG00000073953.5,0,0,0,0,0,0
ENSMUSG00000073952.6,0,0,0,0,0,0
ENSMUSG00000073951.5,0,0,0,0,0,0
ENSMUSG00000073950.7,0,0,0,0,0,0
ENSMUSG00000045540.6,0,0,0,0,0,0
ENSMUSG00000109951.3,0,0,0,0,0,0
ENSMUSG00000082739.5,0,0,0,0,0,0
ENSMUSG00000121427.1,0,0,0,0,0,0
ENSMUSG00000059874.3,0,0,0,0,0,0
ENSMUSG00000058976.5,0,0,0,0,0,0
ENSMUSG00002076059.1,0,0,0,0,0,0
ENSMUSG00000109659.4,0,0,0,0,0,0
ENSMUSG00000073949.5,0,0,0,0,0,0
ENSMUSG00000081945.5,0,0,0,0,0,0
ENSMUSG00000073948.4,0,0,0,0,0,0
ENSMUSG00000046396.8,0,0,0,0,0,0
ENSMUSG00000045584.5,0,0,0,0,0,0
ENSMUSG00000096584.3,0,0,0,0,0,0
ENSMUSG00000094119.4,0,0,0,0,0,0
ENSMUSG00000078624.5,0,0,0,0,0,0
ENSMUSG00000073947.5,0,0,0,0,0,0
ENSMUSG00000047544.8,0,0,0,0,0,0
ENSMUSG00000073946.6,0,0,0,0,0,0
ENSMUSG00002075901.1,0,0,0,0,0,0
ENSMUSG00000073945.3,0,0,0,0,0,0
ENSMUSG00000073944.7,0,0,0,0,0,0
ENSMUSG00000045132.4,0,0,0,0,0,0
ENSMUSG00000081315.3,0,0,0,0,0,0
ENSMUSG00000050085.6,0,0,0,0,0,0
ENSMUSG00000099687.4,0,0,0,0,0,0
ENSMUSG00000045780.4,0,0,0,0,0,0
ENSMUSG00000073943.6,0,0,0,0,0,0
ENSMUSG00000081038.3,0,0,0,0,0,0
ENSMUSG00000082077.2,0,0,0,0,0,0
ENSMUSG00000094822.3,0,0,0,0,0,0
ENSMUSG00000096516.4,0,0,0,0,0,0
ENSMUSG00000047545.6,0,0,0,0,0,0
ENSMUSG00000050281.5,0,0,0,0,0,0
ENSMUSG00000058662.5,0,0,0,0,0,0
ENSMUSG00000061626.7,0,0,0,0,0,0
ENSMUSG00000047535.12,0,0,0,0,0,0
ENSMUSG00000073940.4,0,0,0,0,0,0
ENSMUSG00000121140.1,0,0,0,0,0,0
ENSMUSG00000052305.7,0,0,0,0,0,0
ENSMUSG00000083967.2,0,0,0,0,0,0
ENSMUSG00000083216.3,0,0,0,0,0,0
ENSMUSG00000078621.3,0,0,0,0,0,0
ENSMUSG00000052217.7,0,0,0,0,0,0
ENSMUSG00000085700.2,0,0,0,0,0,0
ENSMUSG00000052187.5,0,0,0,0,0,0
ENSMUSG00000058200.3,0,0,0,0,0,0
ENSMUSG00000083854.4,80,70,133,84,114,114
ENSMUSG00000063615.7,0,0,0,0,0,0
ENSMUSG00000110259.3,0,0,0,0,0,0
ENSMUSG00000042219.7,0,0,0,0,0,0
ENSMUSG00000073938.4,0,0,0,0,0,0
ENSMUSG00000109837.2,0,0,0,0,0,0
ENSMUSG00000073937.3,0,0,0,0,0,0
ENSMUSG00000080751.2,0,0,0,0,0,0
ENSMUSG00000094520.5,0,0,0,0,0,0
ENSMUSG00000082281.2,0,0,0,0,0,0
ENSMUSG00000055621.9,0,0,0,0,0,0
ENSMUSG00000084236.3,0,0,0,0,0,0
ENSMUSG00000094063.5,0,0,0,0,0,0
ENSMUSG00000109824.5,0,0,0,0,0,0
ENSMUSG00000066263.11,0,0,0,0,0,0
ENSMUSG00000066262.6,0,0,0,0,0,0
ENSMUSG00000073932.3,0,0,0,0,0,0
ENSMUSG00000049797.6,0,0,0,0,0,0
ENSMUSG00000090219.5,0,0,0,0,0,0
ENSMUSG00000110012.3,0,0,0,0,0,0
ENSMUSG00000051340.7,0,0,0,0,0,0
ENSMUSG00000073931.4,0,0,0,0,0,0
ENSMUSG00000055643.5,0,0,0,0,0,0
ENSMUSG00000051618.6,0,0,0,0,0,0
ENSMUSG00000051437.5,0,0,0,0,0,0
ENSMUSG00000044265.17,0,0,0,0,0,0
ENSMUSG00000083513.3,0,0,0,0,0,0
ENSMUSG00000042909.5,0,0,0,0,0,0
ENSMUSG00000044899.4,0,0,0,0,0,0
ENSMUSG00000081859.4,0,0,0,0,0,0
ENSMUSG00000072244.12,0,0,0,1,0,0
ENSMUSG00000109712.2,427,375,545,538,509,481
ENSMUSG00000056144.15,0,0,0,0,0,0
ENSMUSG00000111737.2,0,0,0,0,0,0
ENSMUSG00000060441.16,0,0,0,0,0,0
ENSMUSG00000088658.3,0,0,0,0,0,0
ENSMUSG00000066258.14,0,0,0,0,0,0
ENSMUSG00000087175.9,0,0,0,0,0,0
ENSMUSG00000090215.10,0,0,0,0,0,0
ENSMUSG00000057143.16,0,0,0,0,0,0
ENSMUSG00002074911.1,0,0,0,0,0,0
ENSMUSG00000052749.11,0,0,0,0,0,0
ENSMUSG00000078616.3,0,0,0,0,0,0
ENSMUSG00000110114.2,0,0,0,0,0,0
ENSMUSG00000030921.18,0,0,0,0,0,0
ENSMUSG00000119845.1,0,0,0,0,0,0
ENSMUSG00000057596.14,0,0,0,0,0,0
ENSMUSG00000082154.2,407,367,482,383,369,405
ENSMUSG00000083248.2,0,0,0,0,0,0
ENSMUSG00000121294.1,0,0,0,0,0,0
ENSMUSG00000073929.14,0,0,0,0,0,0
ENSMUSG00000073928.6,0,0,0,0,0,0
ENSMUSG00000073927.7,0,0,0,0,0,0
ENSMUSG00000073926.5,0,0,0,0,0,0
ENSMUSG00000073925.6,0,0,0,0,0,0
ENSMUSG00000051182.6,0,0,0,0,0,0
ENSMUSG00000073924.6,0,0,0,0,0,0
ENSMUSG00000073923.5,0,0,0,0,0,0
ENSMUSG00000070421.5,0,0,0,0,0,0
ENSMUSG00000082084.2,0,0,0,0,0,0
ENSMUSG00000073922.3,0,0,0,0,0,0
ENSMUSG00000081694.2,0,0,0,0,0,0
ENSMUSG00000073920.5,0,0,0,0,0,0
ENSMUSG00000109821.2,13,8,9,5,12,12
ENSMUSG00000109832.2,0,0,0,0,0,0
ENSMUSG00000109806.2,0,0,0,0,0,0
ENSMUSG00000051885.8,0,0,0,0,0,0
ENSMUSG00000043073.11,0,0,0,0,0,0
ENSMUSG00000086229.4,121,89,122,110,171,119
ENSMUSG00000062369.3,0,0,0,0,0,0
ENSMUSG00000054568.8,0,0,0,0,0,0
ENSMUSG00000109641.2,0,0,0,0,0,0
ENSMUSG00000073917.3,0,0,0,0,0,0
ENSMUSG00000063582.3,0,0,0,0,0,0
ENSMUSG00000109734.2,0,0,0,0,0,0
ENSMUSG00000110330.2,0,0,0,0,0,0
ENSMUSG00000056782.6,0,0,0,0,0,0
ENSMUSG00000057770.6,0,0,0,0,0,0
ENSMUSG00000073916.4,0,0,0,0,0,0
ENSMUSG00000110284.2,0,0,0,0,0,0
ENSMUSG00000094685.3,59,46,57,48,67,42
ENSMUSG00000044705.4,0,0,0,0,0,0
ENSMUSG00000094531.4,0,0,0,0,0,0
ENSMUSG00000051172.8,0,0,0,0,0,0
ENSMUSG00000110041.2,0,0,0,0,0,0
ENSMUSG00000109671.2,0,0,0,0,0,0
ENSMUSG00000096773.5,0,0,0,0,0,0
ENSMUSG00000073915.6,0,0,0,0,0,0
ENSMUSG00000073914.3,0,0,0,0,0,0
ENSMUSG00000109676.2,0,0,0,0,0,0
ENSMUSG00000073913.3,0,0,0,0,0,0
ENSMUSG00000109972.2,0,0,0,0,0,0
ENSMUSG00000110293.2,0,0,0,0,0,0
ENSMUSG00000096029.5,0,0,0,0,0,0
ENSMUSG00000041885.6,0,0,0,0,0,0
ENSMUSG00000110117.2,0,0,0,0,0,0
ENSMUSG00000109742.2,0,0,0,0,0,0
ENSMUSG00000095248.4,0,0,0,0,0,0
ENSMUSG00000059768.9,0,0,0,0,0,0
ENSMUSG00000044120.6,0,0,0,0,0,0
ENSMUSG00000109918.2,0,0,0,0,0,0
ENSMUSG00000047225.9,0,0,0,0,0,0
ENSMUSG00000047794.7,0,0,0,0,0,0
ENSMUSG00000048425.4,0,0,0,0,0,0
ENSMUSG00000121296.1,0,0,0,0,0,0
ENSMUSG00000073908.7,0,0,0,0,0,0
ENSMUSG00000073909.3,0,0,0,0,0,0
ENSMUSG00000073907.4,0,0,0,0,0,0
ENSMUSG00000110265.2,0,0,0,0,0,0
ENSMUSG00000050266.7,0,0,0,0,0,0
ENSMUSG00000043948.3,0,0,0,0,0,0
ENSMUSG00000073906.4,0,0,0,0,0,0
ENSMUSG00000044465.20,610,521,743,568,601,578
ENSMUSG00000078611.4,0,0,0,0,0,0
ENSMUSG00000110366.2,0,0,0,0,0,0
ENSMUSG00000030897.6,1,1,0,2,3,0
ENSMUSG00000109609.2,288,225,359,278,296,262
ENSMUSG00000030898.16,3,4,1,2,1,3
ENSMUSG00000037060.4,0,2,2,0,0,1
ENSMUSG00000109735.2,0,0,0,0,0,0
ENSMUSG00000037049.10,43,43,77,60,50,72
ENSMUSG00000037032.17,984,890,1269,896,923,1162
ENSMUSG00000030895.10,0,0,0,0,0,0
ENSMUSG00000036989.17,169,146,216,142,138,194
